Factor,feature,estimate,p,p.adj,Sig,Omic_Layer
Factor3,POU5F1P1,-0.019378986691515807,0.8132958645264653,0.840728743769239,No,Transcriptome Data
Factor3,PPA1,0.6511200208327931,1.4158160895952065e-19,2.21221263999251e-18,Yes,Transcriptome Data
Factor3,PPA2,0.7141392417577895,7.551992440530767e-25,2.8390949024551754e-23,Yes,Transcriptome Data
Factor3,PPAP2A,-0.19972729584226348,0.013943297373542465,0.02153236358061267,Yes,Transcriptome Data
Factor3,PPAP2B,0.06743166595119268,0.4106982769143561,0.4687486347232898,No,Transcriptome Data
Factor3,PPAPDC1B,0.40890437640641336,1.8614775127191e-7,5.318507179197429e-7,Yes,Transcriptome Data
Factor3,PPARG,0.08282297794407034,0.3120036420442903,0.3676686802313108,No,Transcriptome Data
Factor3,PPARGC1A,0.1369779843420813,0.09351485392049594,0.12455361470497595,No,Transcriptome Data
Factor3,PPCS,0.7388781289723864,2.5035618316583216e-27,1.4902153759870964e-25,Yes,Transcriptome Data
Factor3,PPDPF,-0.03093533343272402,0.7061207576861881,0.7464278622475561,No,Transcriptome Data
Factor3,PPFIA4,-0.28829044900001854,3.3111562289856995e-4,6.585434027417859e-4,Yes,Transcriptome Data
Factor3,PPFIBP1,-0.35495473502723024,7.748755811948258e-6,1.839685615372331e-5,Yes,Transcriptome Data
Factor3,PPFIBP2,0.1001878894071045,0.22095936388393722,0.270982786220183,No,Transcriptome Data
Factor3,PPIAL4A,0.6015584294219601,3.133361179460145e-16,2.7105200514361115e-15,Yes,Transcriptome Data
Factor3,PPIC,0.2074718867972669,0.010583816800452126,0.016677933817289832,Yes,Transcriptome Data
Factor3,PPIL3,0.20662273451951135,0.010913587025408365,0.017170527101020083,Yes,Transcriptome Data
Factor3,PPM1F,-0.7198274322465954,2.1457818207090975e-25,8.866867027723544e-24,Yes,Transcriptome Data
Factor3,PPM1H,-0.1642299237671802,0.043902117986303904,0.061903719664839124,No,Transcriptome Data
Factor3,PPM1K,-0.47631351167728925,6.339276129323046e-10,2.3760405282320264e-9,Yes,Transcriptome Data
Factor3,PPME1,-0.2703690540610118,7.865157485493266e-4,0.0014778574756657771,Yes,Transcriptome Data
Factor3,PPP1CB,0.3772341272445033,1.8005024897036898e-6,4.597810239284193e-6,Yes,Transcriptome Data
Factor3,PPP1R10,-0.5810812687279069,5.1959576075121644e-15,3.6234013999387475e-14,Yes,Transcriptome Data
Factor3,PPP1R13B,-0.5744954553253573,1.2304768067627723e-14,8.084604512238977e-14,Yes,Transcriptome Data
Factor3,PPP1R13L,-0.40496931303880324,2.5000776904543364e-7,7.038507011414235e-7,Yes,Transcriptome Data
Factor3,PPP1R14A,-0.5509614831522751,2.3016119231545877e-13,1.280095619107112e-12,Yes,Transcriptome Data
Factor3,PPP1R14B,0.19334444408294796,0.01737840838383201,0.026418985077275782,Yes,Transcriptome Data
Factor3,PPP1R14C,0.08354271685734031,0.3078027592597992,0.3633294902392873,No,Transcriptome Data
Factor3,PPP1R15A,-0.3865072966435505,9.492581528914897e-7,2.5165910734132812e-6,Yes,Transcriptome Data
Factor3,PPP1R16A,0.42662212799989246,4.702716870812503e-8,1.4293972251709737e-7,Yes,Transcriptome Data
Factor3,PPP1R16B,-0.4215173634581003,7.047558892520626e-8,2.1100475726109658e-7,Yes,Transcriptome Data
Factor3,PPP1R1A,0.04233685766903418,0.6057479805230657,0.6524644339972703,No,Transcriptome Data
Factor3,PPP1R3C,0.21544062879561848,0.007892091460303473,0.012733287286710991,Yes,Transcriptome Data
Factor3,PPP2CB,0.47877939956325716,5.025768517016919e-10,1.9022590904681754e-9,Yes,Transcriptome Data
Factor3,PPP2R1A,-0.44994326573833177,6.788716591716341e-9,2.2644151406658906e-8,Yes,Transcriptome Data
Factor3,PPP2R2B,-0.2753735860807094,6.213101490535519e-4,0.0011857063913235722,Yes,Transcriptome Data
Factor3,PPP2R2C,-0.12618188094824698,0.12262673890646543,0.15859640313821188,No,Transcriptome Data
Factor3,PPP2R3A,0.20218141751191251,0.012789856373831824,0.019928102795001283,Yes,Transcriptome Data
Factor3,PPP2R3C,0.40220556372819366,3.0686073793452177e-7,8.550314350335419e-7,Yes,Transcriptome Data
Factor3,PPP2R4,-0.28595903921513527,3.7178100548323963e-4,7.347450701249795e-4,Yes,Transcriptome Data
Factor3,PPPDE2,0.17264629079738172,0.034020519576374725,0.049049192007460676,Yes,Transcriptome Data
Factor3,PPRC1,-0.6813411094531652,6.125533798665631e-22,1.4447013676098185e-20,Yes,Transcriptome Data
Factor3,PQLC3,0.4370389556337579,2.0169938452260885e-8,6.318903023891255e-8,Yes,Transcriptome Data
Factor3,PRAGMIN,-0.725264267079041,6.25878601147422e-26,2.8710027575569814e-24,Yes,Transcriptome Data
Factor3,PRAP1,0.28128284512736906,4.676199178944889e-4,9.133201521376736e-4,Yes,Transcriptome Data
Factor3,PRC1,-0.19393457014752505,0.017032602703132397,0.025940607223777636,Yes,Transcriptome Data
Factor3,PRCP,0.03184414931836443,0.6979019064137093,0.7391462681780441,No,Transcriptome Data
Factor3,PRDM1,-0.44429555114554703,1.0994823331815476e-8,3.576047883616212e-8,Yes,Transcriptome Data
Factor3,PRDM8,-0.24979263963827222,0.0019802184741083617,0.0034887570016003556,Yes,Transcriptome Data
Factor3,PRDX2,0.444290069396969,1.0999923290003467e-8,3.576047883616212e-8,Yes,Transcriptome Data
Factor3,PRDX3,0.6945594437207462,4.588246125977952e-23,1.3415924344964773e-21,Yes,Transcriptome Data
Factor3,PRDX5,0.6647957659439434,1.3041256001622702e-20,2.4606143399288117e-19,Yes,Transcriptome Data
Factor3,PREI3,0.4307689646056436,3.3687967074794104e-8,1.0365528330705879e-7,Yes,Transcriptome Data
Factor3,PRELID1,0.3194770473629224,6.375121427958601e-5,1.3674649137620335e-4,Yes,Transcriptome Data
Factor3,PRF1,-0.1385345869112164,0.089812983241657,0.11997459690309512,No,Transcriptome Data
Factor3,PRIC285,-0.3792929992058541,1.5646035700211572e-6,4.028330509838201e-6,Yes,Transcriptome Data
Factor3,PRICKLE1,-0.4503184647313971,6.572656961836472e-9,2.1996843915115366e-8,Yes,Transcriptome Data
Factor3,PRICKLE2,-0.3957532028787684,4.915748901750962e-7,1.3387115745509154e-6,Yes,Transcriptome Data
Factor3,PRKAB1,0.08426024965866603,0.30365180809690834,0.35918122557003584,No,Transcriptome Data
Factor3,PRKAG2,-0.053326142547297256,0.5154983011807548,0.5698632557823954,No,Transcriptome Data
Factor3,PRKAR1A,0.38735195108546044,8.946134724498425e-7,2.3818250065224775e-6,Yes,Transcriptome Data
Factor3,PRKCA,-0.2097400617919605,0.009745597412229441,0.015479030197314869,Yes,Transcriptome Data
Factor3,PRKCB1,-0.010611742440544254,0.8971049894102884,0.9133628481065857,No,Transcriptome Data
Factor3,PRKCD,-0.4608336849402753,2.6126975585697726e-9,9.174284817178352e-9,Yes,Transcriptome Data
Factor3,PRKCDBP,-0.13536220245947309,0.09748458750297069,0.1291871024423147,No,Transcriptome Data
Factor3,PRKCH,-0.4072914965874181,2.101647306396805e-7,5.97398324729052e-7,Yes,Transcriptome Data
Factor3,PRKCSH,-0.3862547176133907,9.662069592351943e-7,2.5574562181979735e-6,Yes,Transcriptome Data
Factor3,PRKCZ,-0.026778946015525905,0.7441298599139861,0.7804281675933902,No,Transcriptome Data
Factor3,PRKD1,-0.03911480552410891,0.6334766328811394,0.678095303876193,No,Transcriptome Data
Factor3,PRND,-0.4105812627575511,1.6397201186111092e-7,4.7118394212962904e-7,Yes,Transcriptome Data
Factor3,PRNP,-0.05656228982068132,0.4903037168480433,0.546482074061573,No,Transcriptome Data
Factor3,PRO1853,-0.28704552651754284,3.522869782849916e-4,6.987048359480199e-4,Yes,Transcriptome Data
Factor3,PROC,0.20525930882746946,0.011462000266725511,0.01797115124917766,Yes,Transcriptome Data
Factor3,PROCR,-0.13498391206258076,0.09843298415338646,0.130374813448194,No,Transcriptome Data
Factor3,PRODH2,0.12080369512942306,0.13953047263009882,0.17819983733090528,No,Transcriptome Data
Factor3,PROM2,-0.2088783137286619,0.01005690075750172,0.015932985990972308,Yes,Transcriptome Data
Factor3,PROSC,0.49551718872840395,9.888749401137488e-11,4.0329320559288286e-10,Yes,Transcriptome Data
Factor3,PRPF3,-0.473880145138828,7.957285609193e-10,2.9580987394769515e-9,Yes,Transcriptome Data
Factor3,PRPH,-0.21357683025473226,0.008460419136808318,0.013558364001295382,Yes,Transcriptome Data
Factor3,PRR14,-0.6289892003935175,5.234680653140194e-18,6.231762682309755e-17,Yes,Transcriptome Data
Factor3,PRR15L,-0.027062411114782626,0.7415167245145502,0.7780868043174715,No,Transcriptome Data
Factor3,PRRX1,-0.5043581222513505,4.041112077806986e-11,1.7240239239790896e-10,Yes,Transcriptome Data
Factor3,PRRX2,-0.5399959678299803,8.345433348760443e-13,4.3285442680292756e-12,Yes,Transcriptome Data
Factor3,PRSS23,-0.487679575329366,2.1404737239487042e-10,8.433702616031143e-10,Yes,Transcriptome Data
Factor3,PRSS8,0.0744171693233561,0.363817735126453,0.4213779651684653,No,Transcriptome Data
Factor3,PRUNE2,0.09632492898586151,0.23937013289124723,0.29148822807019875,No,Transcriptome Data
Factor3,PSAP,-0.17577077324990356,0.030866054961973005,0.04485041406854549,Yes,Transcriptome Data
Factor3,PSAT1,0.046300718414677526,0.5723950318765256,0.6218981224212577,No,Transcriptome Data
Factor3,PSCD4,-0.17837048206589784,0.028434233961219083,0.041558365918180476,Yes,Transcriptome Data
Factor3,PSCDBP,-0.11325762989750669,0.16616643011366472,0.20911959490770793,No,Transcriptome Data
Factor3,PSMA1,0.5398595698772986,8.477747038305443e-13,4.392615045754115e-12,Yes,Transcriptome Data
Factor3,PSMA3,0.4735581441858299,8.199193527655608e-10,3.0367383435761512e-9,Yes,Transcriptome Data
Factor3,PSMB10,-0.1238362894334308,0.12979320248833623,0.16708702689023716,No,Transcriptome Data
Factor3,PSMB8,0.12598215099710355,0.12322479133227857,0.1593286673548986,No,Transcriptome Data
Factor3,PSMC4,0.24937254151522306,0.002016371761786038,0.003548700742319673,Yes,Transcriptome Data
Factor3,PSMC6,0.48215400795273833,3.6467021219333975e-10,1.4081047812658863e-9,Yes,Transcriptome Data
Factor3,PSMD12,-0.5955796208515364,7.26241080541947e-16,5.8757368975885675e-15,Yes,Transcriptome Data
Factor3,PSMD6,0.45264318042279705,5.374384559030295e-9,1.813220161616159e-8,Yes,Transcriptome Data
Factor3,PSMD7,0.504105987810706,4.1470506020453263e-11,1.7662055374980095e-10,Yes,Transcriptome Data
Factor3,PSME2,0.20157654433407599,0.013066099503376779,0.020314209426891758,Yes,Transcriptome Data
Factor3,PSME4,-0.2516714599983022,0.0018256280190429386,0.0032380773661634245,Yes,Transcriptome Data
Factor3,PSMG1,0.6500840861847103,1.6877223240251366e-19,2.5885311718176943e-18,Yes,Transcriptome Data
Factor3,PSORS1C3,-0.09637374409385331,0.23913099454340356,0.29126795924896903,No,Transcriptome Data
Factor3,PTAR1,0.21565149215544124,0.00782997406610593,0.012640899164589487,Yes,Transcriptome Data
Factor3,PTBP1,-0.715772411460675,5.278702681117453e-25,2.030270261968251e-23,Yes,Transcriptome Data
Factor3,PTER,0.34077630063296344,1.8555323916156414e-5,4.236375323323382e-5,Yes,Transcriptome Data
Factor3,PTGER3,0.03072376296788184,0.7080390098659259,0.74798120628135,No,Transcriptome Data
Factor3,PTGER4,-0.05981547791523827,0.46565272584393624,0.5227354353883433,No,Transcriptome Data
Factor3,PTGES,-0.041117651648004974,0.6161771841353136,0.6625561119734554,No,Transcriptome Data
Factor3,PTGES3,0.5002817390187401,6.124598831298623e-11,2.5604510164291904e-10,Yes,Transcriptome Data
Factor3,PTGFRN,-0.12300447517300449,0.13241052804177095,0.17014974048030193,No,Transcriptome Data
Factor3,PTGIS,-0.5012521229243191,5.5501823994211515e-11,2.3320094115214925e-10,Yes,Transcriptome Data
Factor3,PTGR1,0.5926632648641127,1.0874922245297328e-15,8.443262612808485e-15,Yes,Transcriptome Data
Factor3,PTGR2,-0.29488500603402756,2.3731636240466688e-4,4.7962078093101635e-4,Yes,Transcriptome Data
Factor3,PTGS1,-0.04707484100450201,0.5659835526390453,0.6163979788456886,No,Transcriptome Data
Factor3,PTGS2,-0.25613544097808894,0.0015013764397699492,0.0027090877657343004,Yes,Transcriptome Data
Factor3,PTH1R,0.05271700528137698,0.5203139479612302,0.5742676514613768,No,Transcriptome Data
Factor3,PTHLH,0.017647569622031827,0.8297114444390165,0.8543078927850576,No,Transcriptome Data
Factor3,PTK2,-0.5496463371555453,2.692795000382779e-13,1.4860899560611362e-12,Yes,Transcriptome Data
Factor3,PTMS,-0.542176039897856,6.483963039847247e-13,3.4162081347983386e-12,Yes,Transcriptome Data
Factor3,PTOV1,-0.5733813735709786,1.4209727243780433e-14,9.179410364199247e-14,Yes,Transcriptome Data
Factor3,PTP4A2,-0.5022388221218687,5.0197229819088494e-11,2.1207271224419717e-10,Yes,Transcriptome Data
Factor3,PTPLA,0.16763007404449076,0.03965385206341395,0.056406617444401064,No,Transcriptome Data
Factor3,PTPLAD1,0.11652816631369178,0.1541913005729037,0.19503073687440386,No,Transcriptome Data
Factor3,PTPN1,-0.13881752351983542,0.08915282634217635,0.11918827051093095,No,Transcriptome Data
Factor3,PTPN6,-0.3693744470535127,3.0508106264293693e-6,7.596640006049227e-6,Yes,Transcriptome Data
Factor3,PTPRA,-0.5099037033944971,2.2749846626469997e-11,9.98676322496488e-11,Yes,Transcriptome Data
Factor3,PTPRB,-0.3007552558593666,1.7522937658461126e-4,3.5951862245509086e-4,Yes,Transcriptome Data
Factor3,PTPRCAP,-0.046964563723844846,0.5668948090245431,0.6168605103640296,No,Transcriptome Data
Factor3,PTPRD,0.05700424292985764,0.4869145639696648,0.5430677715476967,No,Transcriptome Data
Factor3,PTPRF,0.04230002397274898,0.6060619109936711,0.6525971688925026,No,Transcriptome Data
Factor3,PTPRG,-0.479347491400214,4.762750561885726e-10,1.8068097730977716e-9,Yes,Transcriptome Data
Factor3,PTPRU,-0.24889050716169692,0.002058593209914409,0.00361537269040114,Yes,Transcriptome Data
Factor3,PTRF,-0.7452503747068016,5.174928691633558e-28,3.644315980023632e-26,Yes,Transcriptome Data
Factor3,PTS,0.5776008856986616,8.214331053997695e-15,5.542733504721791e-14,Yes,Transcriptome Data
Factor3,PTTG1IP,-0.04505552169756496,0.5827791088991039,0.6316703976794971,No,Transcriptome Data
Factor3,PTTG3P,0.04846498013881507,0.5545564971979382,0.6063377402120471,No,Transcriptome Data
Factor3,PUS1,-0.38884130717018456,8.054859584615766e-7,2.15601166611771e-6,Yes,Transcriptome Data
Factor3,PVR,-0.3726429936250899,2.454153973839879e-6,6.1693161735542455e-6,Yes,Transcriptome Data
Factor3,PVRL2,-0.5663654024829688,3.474526416764103e-14,2.1426486032042202e-13,Yes,Transcriptome Data
Factor3,PVRL3,0.05849020137748343,0.4756118388706019,0.5322424338301275,No,Transcriptome Data
Factor3,PXDN,-0.5610835565109864,6.717922690398512e-14,3.9470756112799716e-13,Yes,Transcriptome Data
Factor3,PXMP2,0.7533600916813418,6.494841814845361e-29,5.79896590611193e-27,Yes,Transcriptome Data
Factor3,PXMP3,0.7496066614856426,1.7140687745169194e-28,1.3958679105558578e-26,Yes,Transcriptome Data
Factor3,PYCARD,0.058150527103666215,0.4781828940285193,0.5344019825978088,No,Transcriptome Data
Factor3,PYCR1,-0.1692820223908208,0.03771788477154433,0.053913500245203444,No,Transcriptome Data
Factor3,PYGB,-0.29180394046806424,2.77552830145461e-4,5.55550100371219e-4,Yes,Transcriptome Data
Factor3,PYGL,-0.036067996101331184,0.6601753727102311,0.7038541480760319,No,Transcriptome Data
Factor3,QPCT,-0.00386126312022936,0.9624702821050437,0.9689526674228386,No,Transcriptome Data
Factor3,QPRT,0.21612818071036688,0.007691143692407978,0.012440490679361461,Yes,Transcriptome Data
Factor3,QRFPR,-0.5885280529958163,1.914465916545802e-15,1.4244538069537216e-14,Yes,Transcriptome Data
Factor3,QSOX1,-0.3408797331126673,1.8440299368987428e-5,4.2139623786534346e-5,Yes,Transcriptome Data
Factor3,QTRT1,-0.10851514198887183,0.18474177968357852,0.2304662920204323,No,Transcriptome Data
Factor3,RAB11FIP1,0.07133765089647315,0.3840616972953784,0.44165328575825485,No,Transcriptome Data
Factor3,RAB11FIP2,0.3384375026083271,2.13441052334574e-5,4.826799012541248e-5,Yes,Transcriptome Data
Factor3,RAB11FIP5,-0.0028338871962092773,0.9724512667400496,0.9769452147277974,No,Transcriptome Data
Factor3,RAB13,-0.27068946483930784,7.748350993854749e-4,0.0014570046998598624,Yes,Transcriptome Data
Factor3,RAB17,0.3215618201435998,5.672341626104775e-5,1.2198584142160807e-4,Yes,Transcriptome Data
Factor3,RAB23,-0.3477812430558706,1.2116978812556842e-5,2.8284264268339968e-5,Yes,Transcriptome Data
Factor3,RAB31,-0.5182850023265273,9.358965448397985e-12,4.273500204747938e-11,Yes,Transcriptome Data
Factor3,RAB32,0.5434822321445748,5.569158024978733e-13,2.965472856751189e-12,Yes,Transcriptome Data
Factor3,RAB34,-0.1858284182202578,0.022344650255776533,0.0332509676425246,Yes,Transcriptome Data
Factor3,RAB36,-0.1916741491358675,0.018390411528129907,0.027813689546475964,Yes,Transcriptome Data
Factor3,RAB38,0.49634490040226215,9.103861490756945e-11,3.731090774900387e-10,Yes,Transcriptome Data
Factor3,RAB3IL1,-0.30259762006818103,1.591060330105725e-4,3.280536763104587e-4,Yes,Transcriptome Data
Factor3,RAB3IP,0.133578630609967,0.10202012507137977,0.13476898952626126,No,Transcriptome Data
Factor3,RAB40C,-0.14847518771604437,0.06884577632844024,0.0939745786628996,No,Transcriptome Data
Factor3,RAB5A,0.07832371961527204,0.33910781201613305,0.3954148927426925,No,Transcriptome Data
Factor3,RAB6B,-0.07860989626591283,0.3373405763277041,0.3935377698643305,No,Transcriptome Data
Factor3,RAB7L1,0.6108140770133123,8.233632076921316e-17,7.978325655931507e-16,Yes,Transcriptome Data
Factor3,RABGAP1,-0.6785931103800046,1.0321605253207555e-21,2.2835409852229103e-20,Yes,Transcriptome Data
Factor3,RABGGTB,0.39680749445977964,4.5545553735252303e-7,1.2468623989580009e-6,Yes,Transcriptome Data
Factor3,RABL3,0.6179764952011702,2.839546236140844e-17,2.982716634601727e-16,Yes,Transcriptome Data
Factor3,RAC2,-0.19077520814149387,0.018955909915386933,0.028548057101486345,Yes,Transcriptome Data
Factor3,RAGE,-0.21992308861616386,0.00666157818911818,0.010902746627034663,Yes,Transcriptome Data
Factor3,RAI14,-0.386387285924896,9.572755962157157e-7,2.535157828961111e-6,Yes,Transcriptome Data
Factor3,RALB,0.19090163817285521,0.01887547776982691,0.028461214972597872,Yes,Transcriptome Data
Factor3,RALGDS,-0.6521492505565818,1.1882624520546376e-19,1.8971773184512982e-18,Yes,Transcriptome Data
Factor3,RAMP2,-0.630092180478213,4.402729933703831e-18,5.317306683217187e-17,Yes,Transcriptome Data
Factor3,RAMP3,-0.3249548578185038,4.6817320028002114e-5,1.0168835801043031e-4,Yes,Transcriptome Data
Factor3,RAN,0.5431761949459281,5.771526422906833e-13,3.0699608632483154e-12,Yes,Transcriptome Data
Factor3,RANGAP1,-0.39332269255922364,5.855471653212931e-7,1.587709233517606e-6,Yes,Transcriptome Data
Factor3,RAP1GAP,-0.057409278275299035,0.4838195545584386,0.5399771814268288,No,Transcriptome Data
Factor3,RAP2A,0.22867964468358476,0.004739367709633292,0.007941299781557123,Yes,Transcriptome Data
Factor3,RAPGEF1,-0.7403500656658417,1.746589942722515e-27,1.0649938675137286e-25,Yes,Transcriptome Data
Factor3,RAPGEF2,-0.22865639010392327,0.004743732779079746,0.007945951053734917,Yes,Transcriptome Data
Factor3,RAPGEF3,-0.5851412717837996,3.024321816887276e-15,2.1789062081320433e-14,Yes,Transcriptome Data
Factor3,RAPGEF4,-0.06928861764745263,0.39790199193383924,0.4561004034088025,No,Transcriptome Data
Factor3,RAPGEF5,-0.3721056101277058,2.5439683640108815e-6,6.3854627610714904e-6,Yes,Transcriptome Data
Factor3,RAPH1,-0.5261424623138428,3.980074852014004e-12,1.897080482370831e-11,Yes,Transcriptome Data
Factor3,RARA,-0.6256723448461439,8.772750828546653e-18,1.0106855793256512e-16,Yes,Transcriptome Data
Factor3,RARRES1,0.1017543972899614,0.21378747417465477,0.2630906647485291,No,Transcriptome Data
Factor3,RARRES2,0.1115341171558533,0.17274920450482686,0.21687335551445772,No,Transcriptome Data
Factor3,RARRES3,0.2415424633246271,0.002809669260341925,0.004861019481560424,Yes,Transcriptome Data
Factor3,RASAL3,-0.6712780928601844,4.0284714178695265e-21,8.121918181188561e-20,Yes,Transcriptome Data
Factor3,RASD1,-0.4794023578281023,4.738064219342887e-10,1.7988094986115744e-9,Yes,Transcriptome Data
Factor3,RASD2,-0.7177526668080924,3.407749543359476e-25,1.3416336784879827e-23,Yes,Transcriptome Data
Factor3,RASEF,-0.06465366798823806,0.43028664446583675,0.4870801952296092,No,Transcriptome Data
Factor3,RASGRP1,0.1474940155978394,0.07071966302812202,0.09637457485434998,No,Transcriptome Data
Factor3,RASGRP3,-0.42140664641297976,7.109141083464376e-8,2.1259393192178159e-7,Yes,Transcriptome Data
Factor3,RASIP1,-0.6182000714658111,2.7455325345566877e-17,2.9022542648590784e-16,Yes,Transcriptome Data
Factor3,RASL11B,-0.36675113625830996,3.626835204443764e-6,8.924299223532883e-6,Yes,Transcriptome Data
Factor3,RASL12,-0.5936708750063351,9.46332386600311e-16,7.463189168772169e-15,Yes,Transcriptome Data
Factor3,RASSF2,-0.2664197684363715,9.443984321147855e-4,0.0017547351024057702,Yes,Transcriptome Data
Factor3,RASSF4,-0.04835231997244896,0.5554783983261258,0.6068166972764886,No,Transcriptome Data
Factor3,RASSF5,-0.13705691011065527,0.09332428350478546,0.12436604944667572,No,Transcriptome Data
Factor3,RASSF6,-0.17365252724720753,0.032976109079389304,0.04763956815860922,Yes,Transcriptome Data
Factor3,RAVER2,-0.08599636225809451,0.2937613321083226,0.3488023416152014,No,Transcriptome Data
Factor3,RAXL1,-0.5331866284805258,1.814588018431394e-12,9.018827129380686e-12,Yes,Transcriptome Data
Factor3,RB1,0.46997581369585734,1.1417262592880444e-9,4.151731851956525e-9,Yes,Transcriptome Data
Factor3,RBBP4,0.2768715205728895,5.784711506939167e-4,0.0011086070346759615,Yes,Transcriptome Data
Factor3,RBBP8,0.33515664078057994,2.5927479139127362e-5,5.808127047295556e-5,Yes,Transcriptome Data
Factor3,RBBP9,0.17958012402384227,0.027359613995952107,0.04009322097882782,Yes,Transcriptome Data
Factor3,RBCK1,-0.33074198662764104,3.356887847451315e-5,7.413621571226403e-5,Yes,Transcriptome Data
Factor3,RBKS,0.41780855267951716,9.41613686686156e-8,2.785839309722355e-7,Yes,Transcriptome Data
Factor3,RBM14,-0.6398311642556682,9.262736270376347e-19,1.2864911486633815e-17,Yes,Transcriptome Data
Factor3,RBM25,-0.5981023600494209,5.104645703932041e-16,4.225700086036457e-15,Yes,Transcriptome Data
Factor3,RBM33,-0.5578443974272893,1.0007947103543746e-13,5.745090185731198e-13,Yes,Transcriptome Data
Factor3,RBM4,0.3474101528161963,1.2396818748761513e-5,2.8883547876890758e-5,Yes,Transcriptome Data
Factor3,RBM42,-0.5337957966086462,1.693975534446091e-12,8.45297172877291e-12,Yes,Transcriptome Data
Factor3,RBM47,0.4450489261091212,1.0315140322453604e-8,3.375373142164138e-8,Yes,Transcriptome Data
Factor3,RBP1,-0.4628862320308678,2.174144040001115e-9,7.68248777385553e-9,Yes,Transcriptome Data
Factor3,RBP4,0.1798297439806719,0.027142228095482012,0.039797988409797674,Yes,Transcriptome Data
Factor3,RBP5,0.210947181396902,0.009323832686849476,0.014865804666532966,Yes,Transcriptome Data
Factor3,RBP7,0.011248256861724735,0.8909702222585498,0.9076713755690197,No,Transcriptome Data
Factor3,RBPMS,-0.08252042177479704,0.31378067886214056,0.3691540985637918,No,Transcriptome Data
Factor3,RBPMS2,-0.2161210666215249,0.007693199436117128,0.012440490679361461,Yes,Transcriptome Data
Factor3,RCAN1,0.1553495877920727,0.056821094482379285,0.07869957684540067,No,Transcriptome Data
Factor3,RCAN2,-0.20526503437558247,0.011459647551737317,0.01797115124917766,Yes,Transcriptome Data
Factor3,RCBTB2,0.3836239332989917,1.1607622882041855e-6,3.037054652548889e-6,Yes,Transcriptome Data
Factor3,RCC2,-0.6613385761946735,2.4112827169034498e-20,4.384150394369909e-19,Yes,Transcriptome Data
Factor3,RCN2,0.38404493906886866,1.1273004132962255e-6,2.9556906483907332e-6,Yes,Transcriptome Data
Factor3,RDH10,0.5402927005544482,8.064478029740514e-13,4.195552522284272e-12,Yes,Transcriptome Data
Factor3,RDH13,-0.051251525126612116,0.5319928770993632,0.5846075572520475,No,Transcriptome Data
Factor3,RDH5,0.017056646186645767,0.83533126216958975,0.8593943026436108,No,Transcriptome Data
Factor3,REC8,-0.4366746076899016,2.0786125213006358e-8,6.503793871403741e-8,Yes,Transcriptome Data
Factor3,REEP5,0.10729830914890974,0.18974417334361374,0.2361764666960589,No,Transcriptome Data
Factor3,REG1A,0.08042211462850815,0.32628590306704197,0.38197834589913604,No,Transcriptome Data
Factor3,REG1B,0.029981680968409714,0.7147817045224689,0.753830103904734,No,Transcriptome Data
Factor3,REG3G,0.07800042923337568,0.3411112967132721,0.3972877902553833,No,Transcriptome Data
Factor3,RELN,-0.03846367126953697,0.6391443745864334,0.6837231221506562,No,Transcriptome Data
Factor3,REN,0.0196418423203849,0.8108106234665264,0.8384804792828608,No,Transcriptome Data
Factor3,REPIN1,-0.26216356233114796,0.001146691577165366,0.002104021242505259,Yes,Transcriptome Data
Factor3,RERE,-0.505824256632697,3.4751078542047725e-11,1.49018347092829e-10,Yes,Transcriptome Data
Factor3,RERG,0.042920279056572135,0.6007851733771581,0.6482360524138521,No,Transcriptome Data
Factor3,RERGL,-0.2792301715565105,5.16502694150387e-4,0.001000198865511981,Yes,Transcriptome Data
Factor3,REXO2,0.5633319671304473,5.08117936315372e-14,3.06834502605901e-13,Yes,Transcriptome Data
Factor3,RFNG,-0.24401579054404435,0.002532949232829079,0.004406661852521014,Yes,Transcriptome Data
Factor3,RFTN1,-0.5686770324994356,2.5939938547025125e-14,1.6232752532556397e-13,Yes,Transcriptome Data
Factor3,RFTN2,-0.40927818629961094,1.8096878589067912e-7,5.179415738141932e-7,Yes,Transcriptome Data
Factor3,RFX1,-0.6526741498053913,1.0864040211159032e-19,1.7522645501869405e-18,Yes,Transcriptome Data
Factor3,RFX5,0.12818800568630406,0.11674362800824532,0.15186180555468795,No,Transcriptome Data
Factor3,RGL1,-0.24952866547882813,0.0020028664389623954,0.0035261733080323866,Yes,Transcriptome Data
Factor3,RGS1,0.02624810607356742,0.7490312626199189,0.7844902205906147,No,Transcriptome Data
Factor3,RGS10,0.17988686157381864,0.027092694225440698,0.03976033787120736,Yes,Transcriptome Data
Factor3,RGS12,-0.19973561871886947,0.013939236843787794,0.02153236358061267,Yes,Transcriptome Data
Factor3,RGS17,-0.2646880458389126,0.0010223905727866933,0.00189051511240143,Yes,Transcriptome Data
Factor3,RGS18,0.37672170997384563,1.8642675159010058e-6,4.755784479339301e-6,Yes,Transcriptome Data
Factor3,RGS2,-0.17101144002683263,0.035777036274717275,0.051403787751030564,No,Transcriptome Data
Factor3,RGS20,0.008979461909737651,0.9128640119114984,0.9269657154982567,No,Transcriptome Data
Factor3,RGS4,-0.28551975623614767,3.7994240481441916e-4,7.502812101390584e-4,Yes,Transcriptome Data
Factor3,RGS5,-0.30825184435103425,1.1783822783027187e-4,2.4642038442131294e-4,Yes,Transcriptome Data
